BPMX-1 BPMY-1 BPMS-1 BPMA-1 BPMB-1 BPMC-1 BPMD-1 
4.615010e-01 2.256000e-02 9965804 2.575518e+06 2.414410e+06 2.424766e+06 2.551110e+06 
4.640950e-01 2.503000e-02 9964813 2.575962e+06 2.414239e+06 2.423648e+06 2.550964e+06 
4.516270e-01 1.797600e-02 9964804 2.572966e+06 2.415034e+06 2.426731e+06 2.550073e+06 
4.386400e-01 1.526800e-02 9964573 2.570665e+06 2.416376e+06 2.429321e+06 2.548211e+06 
4.374520e-01 2.669400e-02 9965336 2.572433e+06 2.418548e+06 2.427890e+06 2.546465e+06 
4.490520e-01 3.031400e-02 9964814 2.574535e+06 2.417312e+06 2.425260e+06 2.547707e+06 
4.609940e-01 1.544100e-02 9964793 2.574234e+06 2.412971e+06 2.425872e+06 2.551716e+06 
4.634690e-01 1.242800e-02 9966360 2.574151e+06 2.412900e+06 2.425933e+06 2.553376e+06 
4.534690e-01 2.467000e-02 9965149 2.574396e+06 2.415861e+06 2.425498e+06 2.549394e+06 
4.429040e-01 2.807600e-02 9965788 2.573400e+06 2.418238e+06 2.426722e+06 2.547428e+06 
4.389230e-01 1.814400e-02 9965986 2.571432e+06 2.417212e+06 2.429084e+06 2.548258e+06 
4.484000e-01 1.357300e-02 9965456 2.571972e+06 2.414983e+06 2.428104e+06 2.550397e+06 
4.617750e-01 2.323000e-02 9966410 2.575724e+06 2.414716e+06 2.424669e+06 2.551301e+06 
4.627550e-01 2.472600e-02 9966254 2.576108e+06 2.414720e+06 2.424284e+06 2.551142e+06 
4.547390e-01 1.626400e-02 9967208 2.573431e+06 2.415239e+06 2.426725e+06 2.551813e+06 
4.436460e-01 1.366600e-02 9966391 2.571584e+06 2.415868e+06 2.429154e+06 2.549785e+06 
4.426120e-01 2.579300e-02 9967070 2.573640e+06 2.417929e+06 2.427745e+06 2.547756e+06 
4.509920e-01 2.684400e-02 9966848 2.574781e+06 2.417004e+06 2.425952e+06 2.549111e+06 
4.596760e-01 1.450300e-02 9967119 2.574398e+06 2.413679e+06 2.426704e+06 2.552338e+06 
4.637590e-01 1.000400e-02 9966880 2.574296e+06 2.412260e+06 2.426735e+06 2.553589e+06 
4.548640e-01 2.179800e-02 9965633 2.574450e+06 2.415155e+06 2.426005e+06 2.550023e+06 
4.449950e-01 2.981300e-02 9966042 2.574300e+06 2.418006e+06 2.426426e+06 2.547310e+06 
4.421820e-01 1.900100e-02 9966971 2.572112e+06 2.417292e+06 2.428468e+06 2.549099e+06 
4.506150e-01 1.435900e-02 9966697 2.572847e+06 2.414974e+06 2.428026e+06 2.550850e+06 
4.611530e-01 2.238700e-02 9967595 2.575909e+06 2.414862e+06 2.425292e+06 2.551532e+06 
4.628070e-01 2.452600e-02 9967517 2.576501e+06 2.414897e+06 2.424704e+06 2.551415e+06 
4.566040e-01 1.551700e-02 9966652 2.573772e+06 2.414387e+06 2.426726e+06 2.551767e+06 
4.467410e-01 1.315300e-02 9967284 2.571991e+06 2.415748e+06 2.428744e+06 2.550801e+06 
4.442580e-01 2.609700e-02 9968143 2.574206e+06 2.417995e+06 2.427688e+06 2.548254e+06 
4.522040e-01 2.817800e-02 9966318 2.574645e+06 2.417290e+06 2.425031e+06 2.549352e+06 
4.611710e-01 1.313600e-02 9967866 2.574446e+06 2.413579e+06 2.426701e+06 2.553140e+06 
4.648490e-01 9.285000e-03 9967983 2.574523e+06 2.412361e+06 2.426830e+06 2.554269e+06 
4.562120e-01 2.164900e-02 9967607 2.575183e+06 2.415364e+06 2.426335e+06 2.550725e+06 
4.483230e-01 2.769500e-02 9967740 2.574884e+06 2.417613e+06 2.426608e+06 2.548635e+06 
4.461880e-01 1.912500e-02 9967631 2.572974e+06 2.416799e+06 2.428034e+06 2.549824e+06 
4.534490e-01 1.159300e-02 9968571 2.573528e+06 2.414369e+06 2.428659e+06 2.552015e+06 
4.638290e-01 2.215000e-02 9968737 2.576576e+06 2.414693e+06 2.425182e+06 2.552286e+06 
4.667940e-01 2.529200e-02 9968316 2.577359e+06 2.414678e+06 2.424069e+06 2.552210e+06 
4.583540e-01 1.490700e-02 9968658 2.574646e+06 2.414327e+06 2.427215e+06 2.552470e+06 
4.461880e-01 1.361100e-02 9969199 2.572923e+06 2.415917e+06 2.429678e+06 2.550681e+06 
4.454600e-01 2.373000e-02 9967389 2.573653e+06 2.417433e+06 2.427509e+06 2.548794e+06 
4.541680e-01 2.775900e-02 9968026 2.575801e+06 2.416859e+06 2.425680e+06 2.549686e+06 
4.643470e-01 1.358800e-02 9967609 2.574824e+06 2.413213e+06 2.425953e+06 2.553619e+06 
4.655130e-01 9.972000e-03 9969766 2.575046e+06 2.412944e+06 2.426906e+06 2.554870e+06 
4.566920e-01 2.205600e-02 9969519 2.575719e+06 2.415912e+06 2.426566e+06 2.551322e+06 
4.498430e-01 2.834500e-02 9969616 2.575604e+06 2.418035e+06 2.426624e+06 2.549353e+06 
4.455050e-01 1.739100e-02 9968940 2.572826e+06 2.417062e+06 2.428620e+06 2.550432e+06 
4.552880e-01 1.149400e-02 9968962 2.573826e+06 2.414236e+06 2.428409e+06 2.552491e+06 
4.658670e-01 2.002900e-02 9969258 2.576801e+06 2.414068e+06 2.425425e+06 2.552964e+06 
4.689740e-01 2.467900e-02 9969866 2.577877e+06 2.414745e+06 2.424075e+06 2.553169e+06 
4.600060e-01 1.409600e-02 9969950 2.575235e+06 2.414132e+06 2.427523e+06 2.553060e+06 
4.467580e-01 1.359100e-02 9968624 2.572671e+06 2.415875e+06 2.429263e+06 2.550815e+06 
4.447660e-01 2.408900e-02 9968302 2.573798e+06 2.417857e+06 2.427745e+06 2.548902e+06 
4.542200e-01 2.840400e-02 9969537 2.576282e+06 2.417336e+06 2.425921e+06 2.549998e+06 
4.668830e-01 1.436000e-02 9969902 2.576140e+06 2.413285e+06 2.426204e+06 2.554273e+06 
4.701000e-01 9.077000e-03 9969402 2.575656e+06 2.411873e+06 2.426371e+06 2.555502e+06 
4.622780e-01 2.026500e-02 9969954 2.576546e+06 2.414745e+06 2.426204e+06 2.552459e+06 
4.486110e-01 2.698700e-02 9969612 2.575165e+06 2.418049e+06 2.426992e+06 2.549406e+06 
4.458080e-01 1.709900e-02 9970562 2.573527e+06 2.417082e+06 2.429294e+06 2.550659e+06 
4.533750e-01 1.045800e-02 9970265 2.573491e+06 2.414900e+06 2.428974e+06 2.552900e+06 
4.660880e-01 1.997700e-02 9969406 2.576852e+06 2.414075e+06 2.425421e+06 2.553058e+06 
4.721930e-01 2.463700e-02 9970325 2.578846e+06 2.413993e+06 2.424047e+06 2.553439e+06 
4.636340e-01 1.327200e-02 9970709 2.575853e+06 2.413637e+06 2.427256e+06 2.553963e+06 
4.506050e-01 1.235500e-02 9970327 2.573611e+06 2.415402e+06 2.429365e+06 2.551949e+06 
4.450560e-01 2.358500e-02 9970407 2.574455e+06 2.418097e+06 2.428438e+06 2.549417e+06 
4.519040e-01 2.871400e-02 9970816 2.576220e+06 2.418135e+06 2.426465e+06 2.549996e+06 
4.666440e-01 1.408800e-02 9969765 2.576011e+06 2.413261e+06 2.426236e+06 2.554257e+06 
4.718920e-01 5.013000e-03 9970682 2.575832e+06 2.411071e+06 2.427236e+06 2.556543e+06 
4.650190e-01 1.986100e-02 9970022 2.576745e+06 2.414454e+06 2.425674e+06 2.553149e+06 
4.513710e-01 2.731500e-02 9970087 2.575983e+06 2.417571e+06 2.426841e+06 2.549692e+06 
4.436830e-01 1.842900e-02 9970350 2.573273e+06 2.417644e+06 2.429291e+06 2.550142e+06 
4.505650e-01 1.118600e-02 9970935 2.573381e+06 2.415572e+06 2.429503e+06 2.552479e+06 
4.664310e-01 1.810600e-02 9971138 2.577061e+06 2.414150e+06 2.426080e+06 2.553847e+06 
4.742590e-01 2.379300e-02 9971631 2.579221e+06 2.414009e+06 2.424021e+06 2.554380e+06 
4.676810e-01 1.261600e-02 9970264 2.575873e+06 2.413190e+06 2.426226e+06 2.554975e+06 
4.524410e-01 1.001200e-02 9971144 2.573685e+06 2.415007e+06 2.429585e+06 2.552867e+06 
4.432390e-01 2.337700e-02 9970458 2.574096e+06 2.418417e+06 2.428709e+06 2.549236e+06 
4.483940e-01 2.785000e-02 9970261 2.575352e+06 2.418456e+06 2.426968e+06 2.549485e+06 
4.652700e-01 1.433900e-02 9971625 2.576119e+06 2.414162e+06 2.426666e+06 2.554678e+06 
4.736550e-01 5.380000e-03 9971707 2.576022e+06 2.411508e+06 2.426747e+06 2.557430e+06 
4.694000e-01 1.772300e-02 9971083 2.577131e+06 2.413933e+06 2.425345e+06 2.554674e+06 
4.576390e-01 2.871900e-02 9972216 2.577486e+06 2.417572e+06 2.425921e+06 2.551237e+06 
4.462900e-01 1.914200e-02 9970867 2.574058e+06 2.417340e+06 2.429034e+06 2.550435e+06 
4.468720e-01 1.118200e-02 9971283 2.573017e+06 2.416109e+06 2.430286e+06 2.551871e+06 
4.635600e-01 1.801200e-02 9971586 2.576583e+06 2.414823e+06 2.426519e+06 2.553661e+06 
4.757500e-01 2.400900e-02 9972585 2.579627e+06 2.414148e+06 2.423880e+06 2.554930e+06 
4.739000e-01 1.257200e-02 9972196 2.577564e+06 2.412452e+06 2.425964e+06 2.556216e+06 
4.577890e-01 8.552000e-03 9971950 2.574481e+06 2.414159e+06 2.429158e+06 2.554152e+06 
4.452960e-01 2.088500e-02 9971386 2.574158e+06 2.418043e+06 2.428893e+06 2.550292e+06 
4.478440e-01 2.924000e-02 9971349 2.575874e+06 2.418912e+06 2.427212e+06 2.549351e+06 
4.615460e-01 1.482700e-02 9970508 2.575599e+06 2.414275e+06 2.427171e+06 2.553463e+06 
4.744230e-01 5.676000e-03 9972126 2.576578e+06 2.411254e+06 2.426965e+06 2.557329e+06 
4.750780e-01 1.604300e-02 9971805 2.578147e+06 2.412755e+06 2.425104e+06 2.555799e+06 
4.603490e-01 2.649900e-02 9972847 2.577643e+06 2.417039e+06 2.425916e+06 2.552249e+06 
4.460090e-01 1.835600e-02 9972117 2.574164e+06 2.417615e+06 2.429454e+06 2.550884e+06 
4.469990e-01 9.117000e-03 9971698 2.572643e+06 2.416047e+06 2.430510e+06 2.552498e+06 
4.587760e-01 1.786600e-02 9972015 2.575775e+06 2.415800e+06 2.427241e+06 2.553199e+06 
4.746600e-01 2.588500e-02 9971969 2.579752e+06 2.414299e+06 2.423770e+06 2.554148e+06 
4.762410e-01 1.192700e-02 9972214 2.577912e+06 2.411912e+06 2.425783e+06 2.556607e+06 
4.633970e-01 6.806000e-03 9971632 2.574789e+06 2.413148e+06 2.428267e+06 2.555428e+06 
4.493940e-01 2.103000e-02 9972664 2.575225e+06 2.417661e+06 2.428619e+06 2.551159e+06 
4.455340e-01 2.958800e-02 9972131 2.575703e+06 2.419583e+06 2.427641e+06 2.549204e+06 
4.576110e-01 1.722900e-02 9972647 2.576042e+06 2.415651e+06 2.428060e+06 2.552894e+06 
4.724470e-01 3.648000e-03 9972312 2.575770e+06 2.411523e+06 2.427402e+06 2.557617e+06 
4.770310e-01 1.425400e-02 9971860 2.578215e+06 2.412157e+06 2.425120e+06 2.556368e+06 
4.672300e-01 2.602100e-02 9973110 2.578774e+06 2.415891e+06 2.425047e+06 2.553398e+06 
4.508750e-01 1.747500e-02 9972426 2.574814e+06 2.416845e+06 2.428858e+06 2.551909e+06 
4.450310e-01 7.947000e-03 9973652 2.572727e+06 2.416576e+06 2.431544e+06 2.552805e+06 
4.533860e-01 1.939000e-02 9972588 2.575688e+06 2.416649e+06 2.428350e+06 2.551901e+06 
4.707230e-01 2.577600e-02 9973033 2.579370e+06 2.415180e+06 2.424632e+06 2.553851e+06 
4.772900e-01 1.385900e-02 9972292 2.578137e+06 2.412328e+06 2.425078e+06 2.556749e+06 
4.703650e-01 3.259000e-03 9973046 2.575645e+06 2.411894e+06 2.428036e+06 2.557471e+06 
4.556370e-01 1.760200e-02 9972323 2.575694e+06 2.415953e+06 2.428216e+06 2.552460e+06 
4.465370e-01 2.936100e-02 9971589 2.575733e+06 2.419211e+06 2.427437e+06 2.549208e+06 
4.543020e-01 1.727700e-02 9972603 2.575253e+06 2.416433e+06 2.428288e+06 2.552629e+06 
4.681870e-01 5.285000e-03 9972202 2.575393e+06 2.412355e+06 2.427844e+06 2.556610e+06 
4.764400e-01 1.384700e-02 9972321 2.577902e+06 2.412574e+06 2.425111e+06 2.556734e+06 
4.726490e-01 2.542100e-02 9972625 2.579479e+06 2.414756e+06 2.424258e+06 2.554132e+06 
4.584820e-01 1.587000e-02 9971705 2.575487e+06 2.415311e+06 2.427671e+06 2.553236e+06 
4.465720e-01 6.862000e-03 9971677 2.572173e+06 2.415804e+06 2.430876e+06 2.552824e+06 
4.502230e-01 1.961800e-02 9972578 2.574996e+06 2.417407e+06 2.428573e+06 2.551602e+06 
4.658600e-01 2.711400e-02 9972953 2.578847e+06 2.416080e+06 2.425209e+06 2.552817e+06 
4.755160e-01 1.388100e-02 9972750 2.578056e+06 2.412645e+06 2.425536e+06 2.556513e+06 
4.733680e-01 2.342000e-03 9971624 2.575818e+06 2.410724e+06 2.427580e+06 2.557502e+06 
4.596680e-01 1.585800e-02 9972985 2.576097e+06 2.415338e+06 2.427896e+06 2.553654e+06 
4.488630e-01 2.943900e-02 9972838 2.576648e+06 2.418946e+06 2.427584e+06 2.549660e+06 
4.514790e-01 1.797600e-02 9972731 2.574903e+06 2.417065e+06 2.428598e+06 2.552165e+06 
4.621860e-01 5.127000e-03 9973108 2.574736e+06 2.413416e+06 2.429093e+06 2.555863e+06 
4.747160e-01 1.479100e-02 9973252 2.578282e+06 2.412954e+06 2.425720e+06 2.556296e+06 
4.751570e-01 2.489300e-02 9973387 2.580082e+06 2.414370e+06 2.424232e+06 2.554703e+06 
4.625020e-01 1.591800e-02 9971865 2.576045e+06 2.414848e+06 2.426959e+06 2.554013e+06 
4.520190e-01 7.777000e-03 9971651 2.573410e+06 2.414839e+06 2.430131e+06 2.553271e+06 
4.488810e-01 1.944800e-02 9973199 2.575015e+06 2.417646e+06 2.429054e+06 2.551484e+06 
4.618360e-01 2.787800e-02 9972438 2.578206e+06 2.416701e+06 2.425592e+06 2.551939e+06 
4.730560e-01 1.545100e-02 9972118 2.577908e+06 2.412966e+06 2.425675e+06 2.555569e+06 
4.747580e-01 3.068000e-03 9973341 2.576553e+06 2.411074e+06 2.427630e+06 2.558084e+06 
4.641430e-01 1.390400e-02 9972809 2.576597e+06 2.414141e+06 2.427613e+06 2.554458e+06 
4.533080e-01 2.998200e-02 9972838 2.577311e+06 2.418452e+06 2.426693e+06 2.550382e+06 
4.500910e-01 1.823500e-02 9974434 2.575282e+06 2.417619e+06 2.429304e+06 2.552229e+06 
4.590330e-01 7.234000e-03 9972293 2.574454e+06 2.413947e+06 2.429149e+06 2.554743e+06 
4.712960e-01 1.382800e-02 9971604 2.577224e+06 2.412887e+06 2.426053e+06 2.555440e+06 
4.741210e-01 2.517400e-02 9973983 2.579995e+06 2.414843e+06 2.424371e+06 2.554774e+06 
4.667920e-01 1.714000e-02 9972423 2.577247e+06 2.414306e+06 2.426435e+06 2.554435e+06 
4.556170e-01 5.019000e-03 9972957 2.573487e+06 2.414556e+06 2.429927e+06 2.554987e+06 
4.515060e-01 1.821800e-02 9972411 2.575179e+06 2.416704e+06 2.428795e+06 2.551733e+06 
4.571300e-01 2.793200e-02 9972680 2.577609e+06 2.417436e+06 2.426441e+06 2.551194e+06 
4.681510e-01 1.520100e-02 9972593 2.576999e+06 2.414035e+06 2.426365e+06 2.555194e+06 
4.728450e-01 1.867000e-03 9972710 2.575765e+06 2.411172e+06 2.427822e+06 2.557951e+06 
4.662050e-01 1.637400e-02 9971745 2.576848e+06 2.414127e+06 2.426468e+06 2.554302e+06 
4.575430e-01 2.859300e-02 9972636 2.577456e+06 2.417773e+06 2.425954e+06 2.551453e+06 
4.514250e-01 1.887000e-02 9971859 2.574803e+06 2.417007e+06 2.428249e+06 2.551800e+06 
4.576620e-01 5.361000e-03 9970981 2.573310e+06 2.413851e+06 2.429035e+06 2.554785e+06 
4.677940e-01 1.270100e-02 9971692 2.576711e+06 2.413093e+06 2.426981e+06 2.554907e+06 
4.721990e-01 2.622800e-02 9971316 2.579036e+06 2.414795e+06 2.423724e+06 2.553761e+06 
4.683910e-01 1.559900e-02 9971766 2.577083e+06 2.413661e+06 2.426263e+06 2.554759e+06 
4.565250e-01 4.456000e-03 9972652 2.573757e+06 2.413958e+06 2.430094e+06 2.554843e+06 
4.521840e-01 1.645700e-02 9972173 2.575242e+06 2.415973e+06 2.429199e+06 2.551759e+06 
4.560300e-01 2.989100e-02 9971645 2.577529e+06 2.417608e+06 2.426109e+06 2.550399e+06 
4.661740e-01 1.766300e-02 9971270 2.576987e+06 2.414152e+06 2.426222e+06 2.553909e+06 
4.721040e-01 3.507000e-03 9971966 2.575746e+06 2.411330e+06 2.427534e+06 2.557356e+06 
4.670430e-01 1.276300e-02 9972081 2.576595e+06 2.413423e+06 2.427074e+06 2.554989e+06 
4.598270e-01 2.706000e-02 9971244 2.577643e+06 2.416411e+06 2.425928e+06 2.551262e+06 
4.538330e-01 2.062300e-02 9972364 2.575729e+06 2.416880e+06 2.427871e+06 2.551884e+06 
4.569300e-01 4.187000e-03 9972212 2.573532e+06 2.413879e+06 2.429833e+06 2.554968e+06 
4.650940e-01 1.447600e-02 9971296 2.576531e+06 2.413628e+06 2.427095e+06 2.554042e+06 
4.702750e-01 2.415600e-02 9971068 2.578464e+06 2.414597e+06 2.424401e+06 2.553606e+06 
4.679270e-01 1.736600e-02 9971567 2.577079e+06 2.414116e+06 2.425856e+06 2.554516e+06 
4.588910e-01 5.681000e-03 9972661 2.574358e+06 2.413743e+06 2.429576e+06 2.554984e+06 
4.537080e-01 1.578500e-02 9970905 2.574579e+06 2.415792e+06 2.428289e+06 2.552245e+06 
4.562650e-01 2.797800e-02 9971623 2.577041e+06 2.417489e+06 2.426144e+06 2.550949e+06 
4.629120e-01 1.595400e-02 9971049 2.576072e+06 2.414424e+06 2.426859e+06 2.553694e+06 
4.675380e-01 4.047000e-03 9972457 2.575172e+06 2.412318e+06 2.428207e+06 2.556760e+06 
4.681670e-01 1.329500e-02 9971550 2.576918e+06 2.413000e+06 2.426889e+06 2.554743e+06 
4.599200e-01 2.645900e-02 9971592 2.577813e+06 2.416228e+06 2.426251e+06 2.551300e+06 
4.551340e-01 1.919400e-02 9971146 2.575703e+06 2.415851e+06 2.427903e+06 2.551689e+06 
4.557970e-01 6.434000e-03 9970892 2.573393e+06 2.414058e+06 2.429366e+06 2.554075e+06 
4.634210e-01 1.330300e-02 9971147 2.575951e+06 2.413767e+06 2.427405e+06 2.554023e+06 
4.674530e-01 2.564100e-02 9970795 2.578466e+06 2.414921e+06 2.424824e+06 2.552584e+06 
4.670690e-01 1.733200e-02 9971748 2.577076e+06 2.414199e+06 2.426128e+06 2.554345e+06 
4.596040e-01 6.386000e-03 9971504 2.574222e+06 2.413520e+06 2.429015e+06 2.554747e+06 
4.550180e-01 1.549900e-02 9971109 2.574857e+06 2.415527e+06 2.428245e+06 2.552480e+06 
4.559200e-01 2.727200e-02 9971659 2.576896e+06 2.417432e+06 2.426326e+06 2.551005e+06 
4.617230e-01 1.802200e-02 9970825 2.576077e+06 2.414951e+06 2.426594e+06 2.553203e+06 
4.669300e-01 4.437000e-03 9970649 2.574838e+06 2.411869e+06 2.427968e+06 2.555974e+06 
4.656530e-01 1.222500e-02 9970254 2.575679e+06 2.413257e+06 2.426786e+06 2.554532e+06 
4.604950e-01 2.679300e-02 9970204 2.577050e+06 2.416400e+06 2.425226e+06 2.551528e+06 
4.541930e-01 1.908500e-02 9970343 2.575147e+06 2.415971e+06 2.427686e+06 2.551539e+06 
4.548110e-01 6.977000e-03 9970680 2.573394e+06 2.414120e+06 2.429508e+06 2.553658e+06 
4.621020e-01 1.406600e-02 9970568 2.575608e+06 2.414059e+06 2.427243e+06 2.553658e+06 
4.674240e-01 2.485400e-02 9969631 2.577797e+06 2.414762e+06 2.424427e+06 2.552645e+06 
4.653220e-01 1.740800e-02 9971071 2.576748e+06 2.414212e+06 2.426331e+06 2.553780e+06 
4.595440e-01 5.269000e-03 9971192 2.574012e+06 2.413226e+06 2.429176e+06 2.554778e+06 
4.549090e-01 1.402800e-02 9970220 2.574259e+06 2.415222e+06 2.428152e+06 2.552587e+06 
4.565870e-01 2.672200e-02 9970248 2.576661e+06 2.416789e+06 2.426076e+06 2.550722e+06 
4.622540e-01 1.848100e-02 9968849 2.575825e+06 2.414357e+06 2.426063e+06 2.552604e+06 
4.674180e-01 6.600000e-03 9969481 2.575014e+06 2.411783e+06 2.427335e+06 2.555349e+06 
4.648860e-01 1.290500e-02 9970340 2.575726e+06 2.413465e+06 2.426859e+06 2.554290e+06 
4.587940e-01 2.507400e-02 9969632 2.576461e+06 2.416167e+06 2.425711e+06 2.551293e+06 
4.546730e-01 2.122200e-02 9969846 2.575519e+06 2.416016e+06 2.427250e+06 2.551061e+06 
4.550350e-01 8.375000e-03 9969831 2.573561e+06 2.413964e+06 2.429182e+06 2.553124e+06 
4.611610e-01 1.323500e-02 9969429 2.574918e+06 2.413920e+06 2.427122e+06 2.553469e+06 
4.672740e-01 2.409800e-02 9970421 2.578166e+06 2.414553e+06 2.425066e+06 2.552636e+06 
4.673440e-01 1.864300e-02 9970684 2.577015e+06 2.414136e+06 2.425589e+06 2.553944e+06 
4.604800e-01 6.556000e-03 9968469 2.573328e+06 2.412949e+06 2.427839e+06 2.554353e+06 
4.535750e-01 1.432200e-02 9969206 2.574069e+06 2.414996e+06 2.428301e+06 2.551840e+06 
4.530220e-01 2.708600e-02 9968668 2.575824e+06 2.416948e+06 2.426260e+06 2.549636e+06 
4.597430e-01 1.906200e-02 9969013 2.575324e+06 2.415121e+06 2.426161e+06 2.552407e+06 
4.666770e-01 6.079000e-03 9968604 2.574338e+06 2.411858e+06 2.427065e+06 2.555343e+06 
4.652670e-01 1.022100e-02 9969697 2.575125e+06 2.412908e+06 2.426985e+06 2.554679e+06 
4.611400e-01 2.567400e-02 9968544 2.576874e+06 2.415396e+06 2.425223e+06 2.551051e+06 
4.532850e-01 2.020500e-02 9969732 2.574841e+06 2.416320e+06 2.427323e+06 2.551248e+06 
4.538770e-01 9.700000e-03 9967693 2.573032e+06 2.413836e+06 2.428632e+06 2.552193e+06 
4.601750e-01 1.254600e-02 9968881 2.574720e+06 2.413629e+06 2.427454e+06 2.553078e+06 
4.668560e-01 2.302200e-02 9967781 2.576968e+06 2.414094e+06 2.424374e+06 2.552345e+06 
4.651450e-01 1.756700e-02 9969050 2.576008e+06 2.413990e+06 2.425627e+06 2.553425e+06 
4.592870e-01 6.781000e-03 9968371 2.573306e+06 2.412992e+06 2.428120e+06 2.553953e+06 
4.525050e-01 1.451300e-02 9968398 2.573421e+06 2.415299e+06 2.427939e+06 2.551739e+06 
4.531460e-01 2.812100e-02 9968741 2.575752e+06 2.417379e+06 2.425826e+06 2.549784e+06 
4.604940e-01 1.931200e-02 9968134 2.575618e+06 2.414465e+06 2.426156e+06 2.551895e+06 
4.649630e-01 7.706000e-03 9967399 2.574076e+06 2.412024e+06 2.426848e+06 2.554451e+06 
4.668390e-01 1.004000e-02 9967717 2.574940e+06 2.412046e+06 2.426396e+06 2.554335e+06 
4.615050e-01 2.435700e-02 9968115 2.576452e+06 2.415193e+06 2.425104e+06 2.551366e+06 
4.518680e-01 2.204300e-02 9967082 2.574179e+06 2.416228e+06 2.426569e+06 2.550106e+06 
4.515950e-01 9.493000e-03 9967368 2.572379e+06 2.414262e+06 2.428759e+06 2.551968e+06 
4.582230e-01 1.150500e-02 9966943 2.573580e+06 2.413475e+06 2.427275e+06 2.552613e+06 
4.642010e-01 2.241300e-02 9967371 2.576267e+06 2.414400e+06 2.424696e+06 2.552008e+06 
4.664820e-01 1.999400e-02 9967302 2.576309e+06 2.413570e+06 2.424782e+06 2.552641e+06 
4.597260e-01 8.533000e-03 9967522 2.573337e+06 2.413082e+06 2.427481e+06 2.553622e+06 
4.524320e-01 1.177900e-02 9966810 2.572585e+06 2.414489e+06 2.428000e+06 2.551736e+06 
4.493950e-01 2.646200e-02 9966668 2.574517e+06 2.417059e+06 2.426307e+06 2.548785e+06 
4.558990e-01 2.274800e-02 9967275 2.574875e+06 2.415848e+06 2.425787e+06 2.550765e+06 
4.641880e-01 8.214000e-03 9966541 2.573966e+06 2.411863e+06 2.426834e+06 2.553878e+06 
4.670940e-01 1.003600e-02 9966490 2.574901e+06 2.411470e+06 2.426297e+06 2.553822e+06 
4.618230e-01 2.372800e-02 9967240 2.576273e+06 2.414738e+06 2.425035e+06 2.551194e+06 
4.517820e-01 2.166300e-02 9967095 2.574264e+06 2.416031e+06 2.426799e+06 2.550001e+06 
4.503580e-01 1.227900e-02 9966275 2.572115e+06 2.414847e+06 2.428028e+06 2.551285e+06 
4.559050e-01 1.247500e-02 9966181 2.573017e+06 2.413959e+06 2.427143e+06 2.552062e+06 
4.631280e-01 2.336100e-02 9966003 2.576151e+06 2.414126e+06 2.424640e+06 2.551086e+06 
4.669720e-01 1.889800e-02 9966364 2.575869e+06 2.413199e+06 2.424545e+06 2.552751e+06 
4.612630e-01 8.871000e-03 9966218 2.573438e+06 2.412434e+06 2.427017e+06 2.553329e+06 
4.530750e-01 1.169800e-02 9965322 2.572515e+06 2.413789e+06 2.427777e+06 2.551241e+06 
4.503440e-01 2.310400e-02 9966406 2.574406e+06 2.415993e+06 2.426950e+06 2.549057e+06 
4.547250e-01 2.195700e-02 9966658 2.574830e+06 2.415338e+06 2.426363e+06 2.550127e+06 
4.625990e-01 1.171500e-02 9965913 2.573994e+06 2.412611e+06 2.426276e+06 2.553032e+06 
4.665820e-01 1.212700e-02 9966056 2.574638e+06 2.412167e+06 2.425549e+06 2.553702e+06 
4.610510e-01 2.137700e-02 9965699 2.575423e+06 2.414084e+06 2.425181e+06 2.551011e+06 
4.520680e-01 2.131000e-02 9965327 2.573798e+06 2.415502e+06 2.426380e+06 2.549647e+06 
4.462460e-01 1.218300e-02 9965963 2.571536e+06 2.415240e+06 2.428764e+06 2.550423e+06 
4.527040e-01 1.206800e-02 9964854 2.572150e+06 2.414035e+06 2.427419e+06 2.551250e+06 
4.621110e-01 2.333700e-02 9964350 2.575556e+06 2.413886e+06 2.424394e+06 2.550514e+06 
4.643140e-01 2.062600e-02 9966346 2.575734e+06 2.413863e+06 2.424700e+06 2.552049e+06 
4.606080e-01 1.109600e-02 9964863 2.573488e+06 2.412399e+06 2.426598e+06 2.552378e+06 
4.533990e-01 1.258400e-02 9965386 2.572453e+06 2.414159e+06 2.427337e+06 2.551437e+06 
4.483490e-01 2.402600e-02 9965687 2.573842e+06 2.416484e+06 2.426731e+06 2.548630e+06 
4.513520e-01 2.409500e-02 9964825 2.573868e+06 2.416048e+06 2.425813e+06 2.549096e+06 
4.604160e-01 1.203300e-02 9965131 2.573518e+06 2.412795e+06 2.426392e+06 2.552426e+06 
4.636870e-01 1.007500e-02 9964745 2.573564e+06 2.411946e+06 2.426035e+06 2.553200e+06 
4.622170e-01 2.086600e-02 9965238 2.575200e+06 2.413917e+06 2.424761e+06 2.551360e+06 
4.541970e-01 2.253700e-02 9964378 2.573935e+06 2.415272e+06 2.425486e+06 2.549685e+06 
4.460300e-01 1.425600e-02 9964925 2.571568e+06 2.415334e+06 2.428233e+06 2.549790e+06 
4.502080e-01 1.388500e-02 9963981 2.572072e+06 2.414242e+06 2.427565e+06 2.550102e+06 
4.573340e-01 2.232700e-02 9964477 2.574366e+06 2.414825e+06 2.425004e+06 2.550282e+06 
4.633220e-01 1.980700e-02 9964554 2.575140e+06 2.413305e+06 2.424697e+06 2.551412e+06 
